election_number,date,candidates,perks,mayor,minister
215,"June 27, 2022","Aatrox,Diana,Diaz,Marina,Paul","Perks.SlashedPricing,Perks.SlayerXPBuff,Perks.Lucky,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.LuckOfTheSea,Perks.FishingFestival,Perks.FishingXPBuff,Perks.Benediction",Aatrox,Marina
216,"July 2, 2022","Cole,Diana,Foxy,Paul,Scorpius","Perks.Prospection,Perks.Lucky,Perks.SweetBenevolence,Perks.Benediction,Perks.Bribe,Perks.DarkerAuctions",Scorpius,Cole
217,"July 7, 2022","Aatrox,Cole,Diaz,Foxy,Paul","Perks.Pathfinder,Perks.Prospection,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.Benediction,Perks.Marauder",Paul,Diaz
218,"July 13, 2022","Barry,Cole,Diana,Foxy,Marina","Perks.AstralNegotiator,Perks.Prospection,Perks.Lucky,Perks.SweetBenevolence,Perks.FishingFestival,Perks.LuckOfTheSea,Perks.FishingXPBuff",Marina,Barry
219,"July 18, 2022","Aatrox,Barry,Diaz,Foxy,Paul","Perks.Pathfinder,Perks.SlashedPricing,Perks.AstralNegotiator,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.Benediction",Aatrox,Barry
220,"July 23, 2022","Barry,Cole,Diana,Foxy,Marina","Perks.AstralNegotiator,Perks.Prospection,Perks.Lucky,Perks.MythologicalRitual,Perks.SweetBenevolence,Perks.FishingFestival",Diana,Barry
221,"July 28, 2022","Barry,Diaz,Foxy,Marina,Paul","Perks.AstralNegotiator,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.FishingFestival,Perks.Benediction",Barry,Diaz
222,"August 2, 2022","Cole,Diaz,Foxy,Marina,Paul","Perks.Prospection,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.FishingFestival,Perks.FishingXPBuff,Perks.Benediction",Marina,Diaz
223,"August 7, 2022","Aatrox,Barry,Cole,Diaz,Paul","Perks.SlayerXPBuff,Perks.ArcaneCatalyst,Perks.Prospection,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.Benediction",Barry,Aatrox
224,"August 13, 2022","Cole,Derpy,Diaz,Foxy,Paul","Perks.Prospection,Perks.MiningFiesta,Perks.QuadTaxes,Perks.TurboMinions,Perks.DoubleMobsHP,Perks.MoarSkillz,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.ExtraEventMining_Fiesta,Perks.ATimeForGiving,Perks.Benediction,Perks.EZPZ",Derpy,Cole
225,"August 18, 2022","Cole,Diaz,Foxy,Marina,Paul","Perks.MiningFiesta,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.ExtraEventMining_Fiesta,Perks.ATimeForGiving,Perks.FishingFestival,Perks.Benediction",Foxy,Cole
226,"August 23, 2022","Aatrox,Cole,Diana,Diaz,Marina","Perks.SlayerXPBuff,Perks.Pathfinder,Perks.MiningFiesta,Perks.PetXPBuff,Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.FishingFestival",Aatrox,Diana
227,"August 28, 2022","Cole,Diana,Diaz,Marina,Paul","Perks.MiningFiesta,Perks.PetXPBuff,Perks.MythologicalRitual,Perks.Lucky,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.FishingFestival,Perks.Benediction",Diana,Cole
228,"September 2, 2022","Cole,Diaz,Foxy,Marina,Paul","Perks.MiningFiesta,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.FishingFestival,Perks.Benediction",Cole,Marina
229,"September 7, 2022","Diana,Diaz,Foxy,Marina,Paul","Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.FishingFestival,Perks.Benediction",Diana,Diaz
230,"September 13, 2022","Aatrox,Cole,Diaz,Foxy,Marina","Perks.Pathfinder,Perks.Prospection,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.FishingFestival",Marina,Diaz
231,"September 18, 2022","Aatrox,Cole,Diana,Foxy,Paul","Perks.Pathfinder,Perks.SlashedPricing,Perks.Prospection,Perks.MythologicalRitual,Perks.SweetBenevolence,Perks.ExtraEvent,Perks.Benediction",Aatrox,Diana
232,"September 23, 2022","Cole,Diaz,Foxy,Jerry,Paul","Perks.Prospection,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.ExtraEvent,Perks.Perkpocalypse,Perks.Statspocalypse,Perks.Jerrypocalypse,Perks.Benediction,Perks.EZPZ",Jerry,Paul
233,"September 28, 2022","Cole,Diana,Diaz,Foxy,Marina","Perks.Prospection,Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.ExtraEvent,Perks.FishingFestival",Diana,Marina
234,"October 3, 2022","Aatrox,Diaz,Foxy,Marina,Paul","Perks.SlayerXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.ExtraEvent,Perks.FishingFestival,Perks.FishingXPBuff,Perks.EZPZ,Perks.Benediction,Perks.Marauder",Paul,Marina
235,"October 8, 2022","Aatrox,Cole,Diana,Diaz,Foxy","Perks.SlayerXPBuff,Perks.Pathfinder,Perks.Prospection,Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.ExtraEventMining_Fiesta,Perks.ATimeForGiving",Aatrox,Foxy
236,"October 14, 2022","Cole,Diana,Foxy,Marina,Paul","Perks.Prospection,Perks.MythologicalRitual,Perks.SweetBenevolence,Perks.ExtraEventMining_Fiesta,Perks.ATimeForGiving,Perks.FishingFestival,Perks.FishingXPBuff,Perks.EZPZ",Marina,Foxy
237,"October 19, 2022","Aatrox,Diana,Diaz,Foxy,Paul","Perks.SlashedPricing,Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.ExtraEventMining_Fiesta,Perks.ATimeForGiving,Perks.EZPZ,Perks.Benediction",Paul,Foxy
238,"October 24, 2022","Aatrox,Cole,Diana,Foxy,Marina","Perks.SlashedPricing,Perks.Prospection,Perks.MythologicalRitual,Perks.ExtraEventSpooky_Festival,Perks.SweetBenevolence,Perks.ATimeForGiving,Perks.FishingXPBuff",Foxy,Diana
239,"October 29, 2022","Aatrox,Cole,Diaz,Marina,Paul","Perks.SlashedPricing,Perks.Prospection,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.FishingXPBuff,Perks.Benediction",Diaz,Aatrox
240,"November 3, 2022","Aatrox,Cole,Foxy,Marina,Scorpius","Perks.SlashedPricing,Perks.SlayerXPBuff,Perks.Prospection,Perks.SweetBenevolence,Perks.FishingXPBuff,Perks.Bribe,Perks.DarkerAuctions",Scorpius,Aatrox
241,"November 8, 2022","Aatrox,Cole,Diana,Finnegan,Foxy","Perks.SlashedPricing,Perks.SlayerXPBuff,Perks.Pathfinder,Perks.Prospection,Perks.MythologicalRitual,Perks.PetXPBuff,Perks.GOATed,Perks.PeltPocalypse,Perks.BloomingBusiness,Perks.ATimeForGiving,Perks.SweetBenevolence",Aatrox,Diana
242,"November 14, 2022","Cole,Diana,Diaz,Finnegan,Paul","Perks.Prospection,Perks.MythologicalRitual,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.GOATed,Perks.PeltPocalypse,Perks.BloomingBusiness,Perks.Benediction,Perks.Marauder",Finnegan,Diana
243,"November 19, 2022","Cole,Diana,Diaz,Foxy,Marina","Perks.Prospection,Perks.MythologicalRitual,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.ATimeForGiving,Perks.SweetBenevolence,Perks.ExtraEventFishing_Festival,Perks.LuckOfTheSea,Perks.FishingFestival",Diana,Marina
244,"November 24, 2022","Aatrox,Cole,Foxy,Marina,Paul","Perks.SlashedPricing,Perks.SlayerXPBuff,Perks.Pathfinder,Perks.Prospection,Perks.ATimeForGiving,Perks.SweetBenevolence,Perks.ExtraEventMining_Fiesta,Perks.LuckOfTheSea,Perks.FishingFestival,Perks.FishingXPBuff,Perks.Benediction,Perks.Marauder",Aatrox,Marina
245,"November 29, 2022","Cole,Diana,Diaz,Finnegan,Foxy","Perks.Prospection,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.BloomingBusiness,Perks.ATimeForGiving,Perks.SweetBenevolence,Perks.ExtraEventSpooky_Festival",Foxy,Diaz
246,"December 4, 2022","Aatrox,Cole,Diana,Diaz,Finnegan","Perks.SlashedPricing,Perks.Prospection,Perks.PetXPBuff,Perks.Lucky,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.BloomingBusiness",Diana,Diaz
247,"December 9, 2022","Aatrox,Cole,Diaz,Finnegan,Foxy","Perks.SlashedPricing,Perks.Prospection,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.BloomingBusiness,Perks.SweetBenevolence",Aatrox,Diaz
248,"December 15, 2022","Cole,Derpy,Finnegan,Foxy,Paul","Perks.Prospection,Perks.QuadTaxes,Perks.TurboMinions,Perks.DoubleMobsHP,Perks.MoarSkillz,Perks.BloomingBusiness,Perks.PeltPocalypse,Perks.SweetBenevolence,Perks.Benediction,Perks.Marauder",Derpy,Paul
249,"December 20, 2022","Cole,Diana,Diaz,Finnegan,Marina","Perks.Prospection,Perks.Lucky,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.BloomingBusiness,Perks.PeltPocalypse,Perks.FishingFestival,Perks.LuckOfTheSea,Perks.FishingXPBuff",Marina,Finnegan
250,"December 25, 2022","Cole,Diana,Finnegan,Foxy,Paul","Perks.Prospection,Perks.Lucky,Perks.PetXPBuff,Perks.BloomingBusiness,Perks.PeltPocalypse,Perks.SweetBenevolence,Perks.ExtraEvent,Perks.Benediction,Perks.Marauder",Paul,Finnegan
251,"December 30, 2022","Aatrox,Cole,Diana,Diaz,Finnegan","Perks.Pathfinder,Perks.Prospection,Perks.Lucky,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.BloomingBusiness,Perks.PeltPocalypse",Diana,Aatrox
252,"January 4, 2023","Aatrox,Cole,Diaz,Foxy,Marina","Perks.Pathfinder,Perks.SlashedPricing,Perks.Prospection,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.ExtraEvent,Perks.FishingFestival",Aatrox,Marina
253,"January 9, 2023","Cole,Finnegan,Foxy,Marina,Paul","Perks.Prospection,Perks.BloomingBusiness,Perks.PeltPocalypse,Perks.GOATed,Perks.SweetBenevolence,Perks.ExtraEvent,Perks.FishingFestival,Perks.Benediction",Finnegan,Marina
254,"January 15, 2023","Aatrox,Diana,Diaz,Marina,Paul","Perks.SlashedPricing,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.FishingFestival,Perks.Benediction",Marina,Diaz
255,"January 20, 2023","Aatrox,Diana,Diaz,Foxy,Paul","Perks.SlashedPricing,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.SweetBenevolence,Perks.ExtraEvent,Perks.Benediction",Aatrox,Diaz
256,"January 25, 2023","Cole,Finnegan,Jerry,Marina,Paul","Perks.Prospection,Perks.BloomingBusiness,Perks.Perkpocalypse,Perks.Statspocalypse,Perks.Jerrypocalypse,Perks.FishingXPBuff,Perks.Benediction",Jerry,Cole
257,"January 30, 2023","Aatrox,Cole,Diana,Foxy,Paul","Perks.SlashedPricing,Perks.Prospection,Perks.PetXPBuff,Perks.ExtraEventFishing_Festival,Perks.SweetBenevolence,Perks.ATimeForGiving,Perks.Benediction,Perks.Marauder",Paul,Foxy
258,"February 4, 2023","Cole,Diana,Finnegan,Foxy,Marina","Perks.Prospection,Perks.PetXPBuff,Perks.BloomingBusiness,Perks.ExtraEventFishing_Festival,Perks.SweetBenevolence,Perks.ATimeForGiving,Perks.FishingXPBuff",Foxy,Diana
259,"February 9, 2023","Cole,Diana,Diaz,Finnegan,Paul","Perks.Prospection,Perks.PetXPBuff,Perks.LongTermInvestment,Perks.VolumeTrading,Perks.BloomingBusiness,Perks.Benediction",Diaz,Diana
260,"February 15, 2023","Cole,Diana,Finnegan,Foxy,Paul","Perks.Prospection,Perks.PetXPBuff,Perks.BloomingBusiness,Perks.ExtraEvent,Perks.Benediction",Diana,Paul
261,"February 20, 2023","Aatrox,Cole,Foxy,Marina,Paul","Perks.SlashedPricing,Perks.Prospection,Perks.MiningFiesta,Perks.ExtraEvent,Perks.FishingXPBuff,Perks.FishingFestival,Perks.Benediction",Cole,Marina
262,"February 25, 2023","Aatrox,Diana,Diaz,Finnegan,Paul","Perks.SlashedPricing,Perks.Pathfinder,Perks.MythologicalRitual,Perks.LongTermInvestment,Perks.BloomingBusiness,Perks.Benediction,Perks.Marauder",Diana,Aatrox
